id,Will_Buy_EV
668864,0.5762984827160835
668865,0.011527167749591172
668866,0.0140057688113302
668867,0.008081489126197994
668868,0.46164004504680634
668869,0.004141243756748736
668870,0.2421024776995182
668871,0.7414139807224274
668872,0.05113820172846317
668873,0.6270502433180809
668874,0.4636617824435234
668875,0.0010395550925750285
668876,0.00018679723143577576
668877,0.8441140055656433
668878,0.0029792693676427007
668879,0.9934030920267105
668880,0.1322749014943838
668881,0.03710721246898174
668882,0.04386511165648699
668883,0.009580312063917518
668884,0.0003953309205826372
668885,0.021296904422342777
668886,0.04439219553023577
668887,0.012285896809771657
668888,0.0036923783482052386
668889,0.14974584989249706
668890,0.14753388799726963
668891,0.7319649159908295
668892,0.29903603345155716
668893,0.04896103125065565
668894,0.4582199677824974
668895,0.0009681209194241092
668896,0.015033063478767872
668897,0.8421881049871445
668898,0.006977424258366227
668899,0.26377368718385696
668900,0.7452299296855927
668901,0.00873377185780555
668902,0.013768762350082397
668903,0.014843303943052888
668904,0.004977682721801102
668905,0.0009513720142422244
668906,0.05779173597693443
668907,0.0007190521573647857
668908,0.8418345004320145
668909,0.029528212267905474
668910,0.8998700380325317
668911,0.4297191947698593
668912,0.00305587868206203
668913,0.00020687072174041532
668914,0.0025453509006183594
668915,7.695309432165232e-05
668916,0.00407770904712379
668917,0.0014618856221204624
668918,0.0025351098738610744
668919,0.0005341910582501441
668920,0.00400080974213779
668921,0.004523650626651943
668922,0.0009255078475689515
668923,0.004624941560905427
668924,0.004111193469725549
668925,0.19406452402472496
668926,0.0009513343247817829
668927,0.00035145255606039427
668928,0.014058833243325353
668929,0.4515141397714615
668930,0.002163666329579428
668931,0.5368526875972748
668932,0.8258644193410873
668933,0.017170566134154797
668934,0.1900503784418106
668935,0.02209530887193978
668936,0.3171019181609154
668937,0.8872184008359909
668938,0.7469299137592316
668939,0.018105167895555496
668940,0.02585672726854682
668941,0.7149248570203781
668942,0.0005605197657132521
668943,0.0004345437409938313
668944,0.022196782752871513
668945,0.014080256689339876
668946,0.001564628619235009
668947,0.0020416091138031334
668948,0.00022876837101648562
668949,0.08035022020339966
668950,0.0005079115580883808
668951,0.23736369982361794
668952,0.9216994494199753
668953,0.2568434365093708
668954,0.0032619517587590963
668955,0.0006697213830193505
668956,0.0022119624190963805
668957,0.5498584657907486
668958,0.020276187686249614
668959,0.40244110673666
668960,0.0025981635553762317
668961,0.14514374174177647
668962,0.00034518591564847156
668963,0.020718938671052456
668964,0.2644594945013523
668965,0.010501159820705652
668966,0.000466450146632269
668967,0.006848939694464207
668968,0.1185128465294838
668969,0.6333271488547325
668970,0.0033344230032525957
668971,0.05890585109591484
668972,0.20120754465460777
668973,0.001216195072629489
668974,0.027141323778778315
668975,0.8440290689468384
668976,0.0071634959895163774
668977,0.10066346824169159
668978,0.0001360875176033005
668979,0.8702885955572128
668980,0.034249663818627596
668981,0.007581858662888408
668982,0.3473399877548218
668983,0.7582253068685532
668984,0.021060511702671647
668985,0.4977691173553467
668986,0.0009291732931160368
668987,0.0001105013561755186
668988,0.0019079550984315574
668989,0.0001923002528201323
668990,0.021663467632606626
668991,0.004077593854162842
668992,0.004930075374431908
668993,0.6487775146961212
668994,0.05663043633103371
668995,0.009364682482555509
668996,0.004897481761872768
668997,0.008822173695079982
668998,0.3777776136994362
668999,0.4452930688858032
669000,0.0010785155755002052
669001,0.054749028757214546
669002,0.0002640518796397373
669003,0.0035083279944956303
669004,0.010237452108412981
669005,0.005375323002226651
669006,0.3079881966114044
669007,0.0761572765186429
669008,0.005803014908451587
669009,0.8268671631813049
669010,0.1930197738111019
669011,0.00041597706149332225
669012,0.21988166123628616
669013,0.005339149502106011
669014,0.002460659801727161
669015,0.021740171127021313
669016,0.30666254088282585
669017,0.3293002098798752
669018,0.7278256118297577
669019,3.152823546770378e-05
669020,0.4424404427409172
669021,0.007260179962031543
669022,0.011081697884947062
669023,0.007164598326198757
669024,0.00036101033037994057
669025,0.01715517183765769
669026,0.570448525249958
669027,0.0010310723155271262
669028,0.5766006782650948
669029,0.004951873037498444
669030,0.5899700820446014
669031,0.00014856644338578917
669032,0.6750508248806
669033,0.004283583315555006
669034,0.00570470211096108
669035,0.06879195105284452
669036,0.001193088901345618
669037,0.26844527944922447
669038,0.04891358595341444
669039,0.009112484869547188
669040,0.16452592983841896
669041,0.3675672933459282
669042,0.06056692264974117
669043,0.1273818463087082
669044,0.8692902773618698
669045,0.032583659049123526
669046,0.006445641745813191
669047,0.3233620263636112
669048,0.002529207558836788
669049,0.00016314699678332545
669050,0.00016250913904514164
669051,0.014587147627025843
669052,0.07647128775715828
669053,0.7724547237157822
669054,0.006149326101876795
669055,0.002044180262601003
669056,0.0070202413480728865
669057,0.03389250114560127
669058,0.00150214608584065
669059,0.6304073929786682
669060,0.0016243313730228692
669061,0.4612129405140877
669062,0.02275378815829754
669063,0.015811688033863902
669064,0.8044817447662354
669065,0.003548734704963863
669066,0.180695079267025
669067,0.014179692836478353
669068,0.0020285881764721125
669069,0.00916779157705605
669070,0.02621397376060486
669071,0.0005169729920453392
669072,0.7272543460130692
669073,0.0004801506074727513
669074,0.7457012236118317
669075,0.0039681216585449874
669076,0.8580057621002197
669077,0.00013360910998017062
669078,0.00252423356869258
669079,0.650629885494709
669080,0.9044279605150223
669081,0.8487234711647034
669082,0.006801527051720768
669083,0.0009274498370359652
669084,0.6804289668798447
669085,0.000172109108461882
669086,0.00031994658274925314
669087,0.03857603017240763
669088,0.59123744815588
669089,0.05088792089372873
669090,0.002464829769451171
669091,0.019642840838059783
669092,0.0031367838382720947
669093,0.0007964457690832205
669094,0.00030537644488504156
669095,0.0005458949563035276
669096,0.006146889878436923
669097,0.6707724034786224
669098,0.07358770165592432
669099,0.0004339547158451751
669100,0.004252014681696892
669101,0.025301596615463495
669102,0.0002467045378580224
669103,0.0022882347111590207
669104,0.009351184242404997
669105,0.0009787284798221663
669106,0.3326999545097351
669107,0.008112677838653326
669108,0.36666078120470047
669109,9.461316676606657e-05
669110,0.011716799344867468
669111,0.00043638242641463876
669112,0.17868536338210106
669113,0.0022493033029604703
669114,0.00013407702681433875
669115,0.4752383455634117
669116,0.010169698391109705
669117,0.8628256171941757
669118,0.00026267097564414144
669119,0.0016032559506129473
669120,0.00595022999914363
669121,0.0017104732105508447
669122,0.009617305477149785
669123,0.8708983957767487
669124,0.15408399514853954
669125,0.4349764958024025
669126,0.5252106413245201
669127,0.008891822537407279
669128,0.682467520236969
669129,0.035253922920674086
669130,0.11389402486383915
669131,0.0008677050573169254
669132,0.0130075563210994
669133,0.0001760911036399193
669134,0.011923841550014913
669135,0.00010014127838076092
669136,0.0003191907744621858
669137,0.006106712738983333
669138,0.7454694211483002
669139,0.11586801148951054
669140,0.00020697831860161386
669141,0.025190407875925303
669142,0.0004029207048006356
669143,0.16679609008133411
669144,0.004424777929671109
669145,0.0003313362831249833
669146,0.6863528937101364
669147,0.00013910846973885782
669148,0.005209566385019571
669149,0.009626715909689665
669150,0.7327009439468384
669151,0.1911521814763546
669152,0.4572016969323158
669153,0.007940517389215529
669154,0.17623629420995712
669155,0.0002766326397249941
669156,0.0007579514349345118
669157,0.006193685927428305
669158,0.45660926401615143
669159,0.020676987012848258
669160,0.04633441427722573
669161,0.503722108900547
669162,0.0030521923035848886
669163,0.2183908447623253
669164,0.002655282325576991
669165,0.8819958567619324
669166,0.035980832763016224
669167,0.09315333142876625
669168,0.6200432553887367
669169,0.003094528685323894
669170,0.5707994848489761
669171,0.008114739670418203
669172,0.7829187512397766
669173,0.0019642777333501726
669174,0.1497566532343626
669175,0.12919500283896923
669176,0.0005493052958627231
669177,0.43847930431365967
669178,0.0029314239509403706
669179,0.0002366723638260737
669180,0.0014167604822432622
669181,0.005689743906259537
669182,0.8657505214214325
669183,0.002424439415335655
669184,0.0022136048355605453
669185,0.17715900391340256
669186,0.0026179496780969203
669187,0.0020654323743656278
669188,0.6053744032979012
669189,0.7671191841363907
669190,0.019658320350572467
669191,0.07330312207341194
669192,0.1687796227633953
669193,0.23850847780704498
669194,0.07098975032567978
669195,0.02100762026384473
669196,0.0021142226469237357
669197,0.041257675271481276
669198,0.0022472074488177896
669199,0.1012421753257513
669200,0.8391999751329422
669201,0.013939834665507078
669202,0.819969579577446
669203,0.0005150299839442596
669204,0.13277646526694298
669205,0.0046425239415839314
669206,0.0011246953363297507
669207,0.013338911114260554
669208,0.07634017243981361
669209,0.06158884521573782
669210,0.47787709534168243
669211,0.23028479516506195
669212,0.009284960338845849
669213,0.4642920717597008
669214,0.009180429624393582
669215,0.00010734841089288238
669216,0.768695592880249
669217,0.003784280561376363
669218,0.07525622937828302
669219,0.0006457967756432481
669220,0.02750842971727252
669221,0.005603981437161565
669222,0.03561574127525091
669223,0.11000743694603443
669224,0.0006939627492101863
669225,0.09307842329144478
669226,0.10524844191968441
669227,0.00703303434420377
669228,0.007692481274716556
669229,0.0010966545378323644
669230,0.747316524386406
669231,0.04957535583525896
669232,0.001957372238393873
669233,0.09039484709501266
669234,0.1642369143664837
669235,0.13295421563088894
669236,0.006896498962305486
669237,0.009316922049038112
669238,0.771902546286583
669239,0.1611887887120247
669240,0.8715100437402725
669241,0.006343077635392547
669242,0.005386936012655497
669243,0.3526828810572624
669244,0.0009019013814395294
669245,0.00028218327133799903
669246,0.0032763066701591015
669247,0.012990460032597184
669248,0.004094051255378872
669249,0.6172759905457497
669250,0.03800302091985941
669251,0.004404828534461558
669252,0.00023031628006719984
669253,0.5715569034218788
669254,0.005457764957100153
669255,0.3582170307636261
669256,0.005806537228636444
669257,0.08783371187746525
669258,0.8214803040027618
669259,0.044561905320733786
669260,0.000577805534703657
669261,0.377553291618824
669262,0.002474620414432138
669263,0.004314987396355718
669264,0.00029499264928745106
669265,0.006101666367612779
669266,0.05138526950031519
669267,0.8928109258413315
669268,0.0018266401311848313
669269,0.27394478395581245
669270,0.8385225832462311
669271,0.010173716116696596
669272,0.8162261992692947
669273,0.00024157189182005823
669274,0.0002461352960381191
669275,0.008635552017949522
669276,0.0038362349732778966
669277,0.004564116126857698
669278,0.00807544612325728
669279,0.0077847655629739165
669280,0.0035565189900808036
669281,0.0021162360499147326
669282,0.005049215746112168
669283,0.0022153455938678235
669284,0.7672998458147049
669285,0.8873634189367294
669286,0.15188044495880604
669287,0.00563494797097519
669288,0.017543507739901543
669289,0.04823809023946524
669290,0.06323753390461206
669291,0.04599147476255894
669292,0.2095015086233616
669293,0.0097056336235255
669294,0.0010173076298087835
669295,0.03853202983736992
669296,0.0002761143769021146
669297,0.02362653287127614
669298,0.5564709678292274
669299,0.0003778401223826222
669300,0.03252274123951793
669301,0.007818433572538197
669302,0.022590975277125835
669303,0.006694375420920551
669304,0.0007340887896134518
669305,0.6465589180588722
669306,0.006538856076076627
669307,0.00023374110969598405
669308,0.00019192580293747596
669309,0.5579402446746826
669310,0.6221157684922218
669311,0.00015362636440841015
669312,0.0007649228646187112
669313,0.2799771875143051
669314,0.010137529927305877
669315,0.3436446897685528
669316,0.0014576708781532943
669317,0.0035288207000121474
669318,0.003046689147595316
669319,0.7504197359085083
669320,0.021913556149229407
669321,0.8354653418064117
669322,0.005011270055547357
669323,0.6474821269512177
669324,0.0017555723316036165
669325,0.005733379628509283
669326,0.0001688904158072546
669327,0.004326065594796091
669328,0.8414309769868851
669329,0.6487596482038498
669330,0.0021835540828760713
669331,0.010131057817488909
669332,0.0007088407728588209
669333,0.7579807490110397
669334,0.019466662779450417
669335,0.29367459937930107
669336,0.6923148781061172
669337,0.0006409080669982359
669338,0.03419925877824426
669339,0.019563091220334172
669340,0.006370275805238634
669341,0.0032264516048599035
669342,0.024609314976260066
669343,0.49521108716726303
669344,0.12034277990460396
669345,0.8507521003484726
669346,0.0197345067281276
669347,0.16556986793875694
669348,0.002029761206358671
669349,0.12979919649660587
669350,0.003550713532604277
669351,0.0006117311713751405
669352,0.021543104201555252
669353,0.0004566581155813765
669354,0.002178546681534499
669355,0.05484203156083822
669356,0.2095448113977909
669357,0.6932411044836044
669358,0.10960462130606174
669359,0.3979477882385254
669360,0.008726338506676257
669361,0.3269003704190254
669362,0.0010404624772490934
669363,0.02260726783424616
669364,0.19564955681562424
669365,0.14967486821115017
669366,0.08921695128083229
669367,0.008174219401553273
669368,0.7539409250020981
669369,0.0013030360860284418
669370,9.767023948370479e-05
669371,0.00276274757925421
669372,0.0028561057697515935
669373,0.003415341430809349
669374,0.0027266815886832774
669375,0.9633903801441193
669376,0.5455226823687553
669377,0.0012813104694942012
669378,0.0007266826942213811
669379,0.08207093086093664
669380,0.00786342506762594
669381,0.022271509049460292
669382,0.42047448456287384
669383,0.0080165023682639
669384,0.001446776557713747
669385,0.05217773374170065
669386,0.7085744738578796
669387,0.021852681413292885
669388,0.0015260992076946422
669389,0.002872508834116161
669390,0.04414627514779568
669391,0.010414583026431501
669392,0.0023939850507304072
669393,0.00010035539889940992
669394,0.002571233897469938
669395,0.0001403909318469232
669396,0.009426882723346353
669397,0.0062566164415329695
669398,0.0028341774304863065
669399,0.007395890075713396
669400,0.004543680581264198
669401,0.8296376764774323
669402,0.002196471905335784
669403,0.7548009157180786
669404,0.5578244850039482
669405,0.05130223277956247
669406,0.7925098687410355
669407,0.009118522284552455
669408,0.004937517805956304
669409,0.001875614165328443
669410,0.0002348823290958535
669411,0.19859837740659714
669412,0.00027421720369602554
669413,0.0010659892141120508
669414,0.029861483722925186
669415,0.7699737250804901
669416,0.011419071350246668
669417,0.008292259532026947
669418,0.009400890558026731
669419,0.8382949680089951
669420,0.342977549880743
669421,0.1466216742992401
669422,0.00012908029384561814
669423,0.35167285054922104
669424,0.0003074473970627878
669425,0.2868546321988106
669426,0.021059924038127065
669427,0.7851900905370712
669428,0.022026483435183764
669429,0.688622385263443
669430,0.0029649430653080344
669431,0.06476479861885309
669432,0.13393915072083473
669433,0.0008295119187096134
669434,0.018124107969924808
669435,0.000960609715548344
669436,0.02652577729895711
669437,0.7467921227216721
669438,0.05641805939376354
669439,0.17982687056064606
669440,0.7437908947467804
669441,0.14278155006468296
669442,0.011995152104645967
669443,0.8045822381973267
669444,0.14872564189136028
669445,0.00032541917244088836
669446,0.01271485339384526
669447,0.6076694503426552
669448,0.00011576937140489463
669449,0.08820215612649918
669450,0.09247430600225925
669451,0.00019577990678953938
669452,0.6724777817726135
669453,0.8520681858062744
669454,0.2029525600373745
669455,0.04254309833049774
669456,0.6711978018283844
669457,0.8292409479618073
669458,0.009813472395762801
669459,0.0189260879997164
669460,0.6790828704833984
669461,0.025330810341984034
669462,0.8636144399642944
669463,0.02311318088322878
669464,0.020778531674295664
669465,0.0039029900217428803
669466,0.6657504066824913
669467,0.0006215154426172376
669468,0.009419240173883736
669469,0.019913925090804696
669470,0.009196887374855578
669471,3.686648688017158e-05
669472,0.012541841017082334
669473,0.005269602464977652
669474,0.03373675374314189
669475,0.008626357419416308
669476,0.006489750114269555
669477,0.0071044734213501215
669478,0.29281754791736603
669479,0.6866549998521805
669480,0.8253310024738312
669481,0.2468257825821638
669482,0.8406144380569458
669483,0.013424541102722287
669484,0.2827259860932827
669485,0.032566466834396124
669486,0.00504876725608483
669487,0.007403772440738976
669488,0.002229874924523756
669489,0.007291048998013139
669490,0.12521337158977985
669491,0.4256098195910454
669492,0.6867998242378235
669493,0.01271821279078722
669494,0.21430125832557678
669495,0.08043335191905499
669496,0.017807262018322945
669497,0.1425098180770874
669498,0.047393765300512314
669499,0.1301721464842558
669500,0.0011325468076393008
669501,0.05865279491990805
669502,0.016947533935308456
669503,0.030177160166203976
669504,0.7225837409496307
669505,0.02392942295409739
669506,0.03473166422918439
669507,0.1409792210906744
669508,0.00034550068812677637
669509,0.05438513867557049
669510,0.00263932382222265
669511,0.006160291377454996
669512,0.6439955532550812
669513,0.02854767581447959
669514,0.003760826075449586
669515,0.25760939344763756
669516,0.0006614052326767705
669517,0.5446142852306366
669518,0.0047860341728664935
669519,0.05943881720304489
669520,0.0006738549418514594
669521,0.7902977913618088
669522,0.00039145254413597286
669523,0.011502458015456796
669524,0.9837707728147507
669525,0.6537971794605255
669526,0.00686338369268924
669527,0.3308689519762993
669528,0.7213393151760101
669529,0.058424822986125946
669530,0.0003317735099699348
669531,0.016712467186152935
669532,0.7914526015520096
669533,0.0007601830875501037
669534,0.008379742153920233
669535,0.018285678001120687
669536,0.020297635346651077
669537,0.012133514741435647
669538,0.8774751126766205
669539,0.2785937562584877
669540,0.00028648849911405705
669541,0.008792654261924326
669542,0.031168829184025526
669543,0.7157350182533264
669544,0.8633866906166077
669545,0.029239539057016373
669546,0.00020319682153058238
669547,0.761548638343811
669548,0.052589709870517254
669549,0.8106583952903748
669550,0.6129991859197617
669551,0.02617507614195347
669552,0.007397181470878422
669553,0.794954463839531
669554,0.08460675738751888
669555,0.12592495046555996
669556,0.0002283187204739079
669557,0.00021520860536838882
669558,0.14362245611846447
669559,0.29974986240267754
669560,0.016516298288479447
669561,0.006126896128989756
669562,0.802302673459053
669563,0.11304280534386635
669564,0.00735182233620435
669565,0.2930699586868286
669566,0.12718403711915016
669567,0.3656661882996559
669568,0.8240191787481308
669569,0.0022825462801847607
669570,0.0031188290449790657
669571,0.8979224264621735
669572,0.007150923367589712
669573,0.0006546755321323872
669574,0.06011148635298014
669575,0.09045885317027569
669576,0.0504829091951251
669577,0.04700712487101555
669578,0.004673770105000585
669579,0.0038217430701479316
669580,0.1556825079023838
669581,0.0009478517604293302
669582,8.236770554503892e-05
669583,0.007073441054672003
669584,0.0007216818412416615
669585,0.07607433665543795
669586,0.016397772822529078
669587,0.3013685345649719
669588,0.008824433898553252
669589,0.05724572483450174
669590,0.7933749556541443
669591,0.0003989105316577479
669592,0.00011193252976227086
669593,0.0005099181144032627
669594,0.011861382517963648
669595,0.003325281257275492
669596,0.010025145835243165
669597,0.1767915114760399
669598,0.002274742815643549
669599,0.14387266524136066
669600,0.006571772624738514
669601,0.023921755608171225
669602,0.7736287862062454
669603,0.022749789524823427
669604,0.5911563187837601
669605,0.623465321958065
669606,0.09562321752309799
669607,0.002142499841284007
669608,0.0845719650387764
669609,0.0007978274661581963
669610,0.01710343500599265
669611,0.018583794124424458
669612,0.0002797764063871
669613,0.7073407918214798
669614,0.9224680960178375
669615,0.009719715686514974
669616,0.0017097051022574306
669617,0.6156208664178848
669618,0.021576056024059653
669619,0.053668190725147724
669620,0.004463498597033322
669621,0.02413871791213751
669622,0.0023778597242198884
669623,0.012630031211301684
669624,0.17469069361686707
669625,0.022657282650470734
669626,0.31683138757944107
669627,0.035050228238105774
669628,0.586435504257679
669629,0.002878105209674686
669630,0.02460281318053603
669631,0.3364085853099823
669632,0.0914242509752512
669633,0.03913958976045251
669634,0.011672864202409983
669635,0.32624610513448715
669636,0.8102446496486664
669637,0.02356809889897704
669638,0.005362418596632779
669639,0.02608857210725546
669640,0.6028874069452286
669641,0.00038545128336409107
669642,0.00696762022562325
669643,0.9414303004741669
669644,0.019978879019618034
669645,0.03390531614422798
669646,0.002404268569080159
669647,0.0006716698335367255
669648,0.2774127200245857
669649,0.0013769765209872276
669650,0.30772770941257477
669651,0.2731289640069008
669652,0.05478864908218384
669653,0.10866688936948776
669654,0.10199456103146076
669655,0.031115993857383728
669656,0.0584811931475997
669657,0.021916973404586315
669658,0.001869562518550083
669659,0.6928855776786804
669660,0.2090405710041523
669661,0.2176135666668415
669662,0.0006949552916921675
669663,0.006753559107892215
669664,0.04280748497694731
669665,0.8144155740737915
669666,0.000739625160349533
669667,0.02362827491015196
669668,0.294147040694952
669669,0.004995339026208967
669670,0.15431005880236626
669671,0.018309612991288304
669672,0.002089837216772139
669673,7.059603285597404e-05
669674,0.37625259160995483
669675,0.18976983428001404
669676,0.007810160983353853
669677,0.011862968560308218
669678,0.004253200604580343
669679,0.01578267547301948
669680,0.008326831739395857
669681,0.03625525953248143
669682,0.0030869718466419727
669683,9.989301179302856e-05
669684,0.02694797469303012
669685,0.03508674865588546
669686,0.003946359967812896
669687,0.0021335648489184678
669688,0.6528398394584656
669689,0.0022636563517153263
669690,0.8462713062763214
669691,0.2247607223689556
669692,0.00659900123719126
669693,0.0002571827826614026
669694,0.12543973699212074
669695,0.021194305270910263
669696,0.025266204494982958
669697,0.04231991432607174
669698,0.03185209399089217
669699,0.02183671435341239
669700,0.005339107709005475
669701,0.06169174984097481
669702,0.005789924820419401
669703,0.0010381580796092749
669704,0.3349219188094139
669705,0.457077719271183
669706,0.24420247226953506
669707,0.002805983822327107
669708,0.0006605471717193723
669709,0.03046902222558856
669710,0.4540620818734169
669711,0.07065825629979372
669712,0.0034958787728101015
669713,0.7037004381418228
669714,0.7529228180646896
669715,0.39431243389844894
669716,0.00016770296497270465
669717,0.003207670757547021
669718,0.0004949188223690726
669719,0.17143557034432888
669720,0.00021122667385498062
669721,0.03850769205018878
669722,0.0031076980812940747
669723,0.0038301858585327864
669724,0.2711493447422981
669725,0.04037668043747544
669726,0.0025689404574222863
669727,0.028268247144296765
669728,0.024384312331676483
669729,0.0029015294567216188
669730,0.0037104482762515545
669731,0.004075630800798535
669732,0.03251426527276635
669733,0.004943024425301701
669734,0.005691872094757855
669735,0.38055360317230225
669736,0.0006102093611843884
669737,4.861793740928988e-05
669738,0.005841528647579253
669739,0.00022951733626541682
669740,0.004591620003338903
669741,0.0027276158216409385
669742,0.2058856561779976
669743,0.006654614000581205
669744,0.005585784907452762
669745,0.0020432442252058536
669746,0.12084054574370384
669747,0.002621492662001401
669748,0.2750968784093857
669749,0.0007245609594974667
669750,0.7533332109451294
669751,0.0010519495262997225
669752,0.0008184185790014453
669753,0.02672737557440996
669754,0.00013756562293565366
669755,0.00024223695800174028
669756,0.5943717733025551
669757,0.9121568351984024
669758,0.0010540145740378648
669759,0.006947847316041589
669760,0.013343493454158306
669761,0.8563408404588699
669762,0.0004247081742505543
669763,0.02688881428912282
669764,0.017023930558934808
669765,0.07460289914160967
669766,0.0016778953140601516
669767,0.004879181273281574
669768,0.00021726020713686012
669769,0.7911301851272583
669770,0.4225594401359558
669771,0.00987454887945205
669772,0.8809250146150589
669773,0.007006506202742457
669774,0.002213065337855369
669775,0.0004077565754414536
669776,0.0009079911687877029
669777,0.002313337230589241
669778,0.08474022801965475
669779,0.7903424650430679
669780,0.21118776127696037
669781,0.0023839402419980615
669782,0.0004702706319221761
669783,0.0010498638584977016
669784,0.020707212621346116
669785,0.0010240516276098788
669786,0.0024928016937337816
669787,0.03535783104598522
669788,0.36207811534404755
669789,0.05879716295748949
669790,0.004905139037873596
669791,0.0007896015449659899
669792,0.6863989979028702
669793,0.34798719733953476
669794,0.00038875640893820673
669795,0.02339108381420374
669796,0.015489769401028752
669797,0.8726302236318588
669798,0.0002586275040812325
669799,0.7627514153718948
669800,0.8127355724573135
669801,0.0017627477354835719
669802,0.18789775297045708
669803,0.04211947415024042
669804,0.19091984257102013
669805,0.0010148661240236834
669806,0.00018595022265799344
669807,0.3857564404606819
